Texto;Sentiment;id
@LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de\xe2\x80\xa6 '               ;-1;7779
@inoesasi @LATAM_PER De hecho ya subieron los precios al 50%'               ;-1;7780
@LATAM_PER Los mismo precios no hay nada de mega promo \xf0\x9f\x99\x84'               ;-1;7781
@MrJasonDay @castrol_antonio @LATAM_PER Puta de mierda;-1;7782
El vlo 2413 de @LATAM_PER procedente de @AeroLaHabana esta demorado. Estima arribar en @AeropuertoLima a las 22:33 hrs @PeruNews A320-200'               ;-1;7783
@LATAM_PER quisiera saber porque en la web no aparezco como usuario Platinum cuando ingreso mi numero de socio?'               ;-1;7784
.@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ;-1;7785
@LATAM_PER No resuelven nada;-1;7786
@LATAM_PER No resuelven nada;-1;7787
LATAM_PER Son las 10:50 y nada del avion @LATAM_PER'               ;-1;7788
LATAM_PER Estoy esperando desde el domingo No es cuantica fisica o si se les hace asi de dificil?'               ;-1;7789
LATAM_PER Mi codigo es YJOBCO. El vuelo reprogramado debio salir 10:3O pero el avion no llega.'               ;-1;7790
LATAM_PER cuatro Dias para contestar un simple reclamo de venta en Mercado?? Deberan contratar un community manager'               ;-1;7791
Reprogramaron mi vuelo de ayer para hoy a las 10:30am y no veo ningun avion por aca @LATAM_PER #Juliaca'               ;-1;7792
Dos dias varada en el aeropuerto de Juliaca... Grrrrr @LATAM_PER'               ;-1;7793
LATAM_PER Esto es una porqueria;-1;7794
LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de;-1;7795
.@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ;-1;7796
LATAM_ARG @LATAM_CHI @LATAMAirlines una vez mas mienten! Nunca se acredito mi reembolso que supuestamente estar;-1;7797
RT @ch1nox: @LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. Gracias;-1;7798
RT @le_gonzalez1986: @macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolvieron u\xe2\x80\xa6'               ;-1;7799
LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. gracias por el apoyo'               ;-1;7800
macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolviero\xe2\x80\xa6 '               ;-1;7801
@alfredo_rino @Gecamin @LATAM_CHI Excelente experiencia Amigo Alfredo Un abrazo'               ;1;7802
Andriunavarro ... concretar el pago de tu devolucion a la mayor brevedad posible.'               ;1;7803
@carancruz @LATAMAirlines Que ratas que son los de @LATAMAirlines'               ;-1;7804
Damaris69955505 @LATAM_ARG @JuanICandelaria Es mas probable que te la devuelvan los politicos chorros que LATAM;-1;7805
@ddm_oficial NO QUIEREN LAS CIAS. LOW COST.PORQUE NO QUIEREN COMPETENCIA. ..HOY EL SERVICIO ES DEPRIMENTE. ..EN ESPECIAL LATAM.VERGONZOSOS'               ;-1;7806
@Juan_Valdivia @LATAM_CHI Los delincuentes saben perfecto la respuesta de Lan;-1;7807
JuanICandelaria @LATAM_ARG Es una basura la empresa. Tenes que pensar muy bien en hacer un viaje con estos;-1;7808
LATAM_ARG @MastercardArg @BBVAFrancesArg Vola con nosotros y te granizamos todo el avion. Ya ni seguridad muchacho;-1;7809
LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discriminatorios con clientes.'               ;-1;7810
LATAM_CHI tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. Parece que no hay control.'               ;-1;7811
LATAM_CHI el caso de mi madre ya ha sido analizado ydebidamente resuelto mi caso numero 6988358 ya tiene mas de 5 dias no ha sido analizado'               ;-1;7812
LATAM_CHI el caso numero 6989594 de mi hermano tambien tiene mas de 5 dias y no ha sido analizado por favor pido analizar lo antes posible'               ;-1;7813
LATAM_CHI el peor servicio! Llevo meses pidiendo q se me acumulen kilometros por viaje hecho en otra compañia oneworld;-1;7814
LATAM_CHI Estimados. levante un caso 6884999 y me ofrecieron una compensacion y la acepte;1;7815
LATAM_CHI estimados. Tengo problemas para ingresar a mi cuenta. No reconoce mi numero de socio ni clave. Gracias.'               ;-1;7816
LATAM_CHI estoy llamando para cambiar un pasaje (no se puede en '               ;-1;7817
LATAM_CHI hay algun problema con la pagina?;-1;7818
hice un reclamo por que rompieron mi equipaje y jamas me llamaron de vuelta!!! Pesimo servicio latam!!!!!'               ;-1;7819
LATAM_CHI Mientras tanto haran todo lo posible par evitar q los futuros viajeros paguen por tan deplorable servicio'               ;-1;7820
@LATAM_CHI Muchas gracias por la pronta respuesta!! Saludos!!'               ;1;7821
LATAM_CHI Muy lamentable que no sean responsables con nuestro equipaje. Como recomendar Latam si dejan de esta manera;-1;7822
LATAM_CHI No puedo entender .. Que puede ser tan dificil;-1;7823
LATAM_CHI nos estafaron ayer. Cerro el vuelo antes nos hizo pagar pasajes 4 veces + caros y no nos dejen usar pasaje;-1;7824
@LATAM_CHI Porfavor dejen de jugar con mi tiempo y paciencia... Y devuelvan ya mi dinero...'               ;-1;7825
@LATAM_CHI Primero faltan 90 pesos. Segundo la cuenta de correo a la que hacen mencion no existe!'               ;-1;7826
@LATAM_CHI solo necesito saber como me cancelaran la compensacion ofrecida. Caso 6884999'               ;-1;7827
LATAM_CHI tengo todo listo para la compra ya elegido hasta el asiento pero en el momento de pagar no me deja;-1;7828
LATAM_CHI Ya van 22 dias del plazo q se fijaron;-1;7829
LATAM_CO @LATAM_CHI increible que su servicio sea tan mediocre 4 celulares robados en su aerolinea mas de un mes y aun no recibo respuesta'               ;-1;7830
@LATAM_CO Ya. A ver veamos esa calidad de servicio al cliente.'               ;-1;7831
@LATAM_ECU mal servicio a bordo vuelo xl1368 no cuentan con provisiones de comida'               ;-1;7832
"LATAM_PER Intento comprar pasajes y me sale este mensaje: ""Lo sentimos, no se pudo completar la operacion por favor reintenta mas tarde""'               ";-1;7833
LATAMAirlines Como confiar de nuevo en @Latam si entregan las maletas asi;-1;7834
@LATAMAirlines es un ASCO De servicio. No esta preparado para un contingente no hay manual de emergencia nadie sabe q hacer #nuncamasenlatam'               ;-1;7835
@LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad;-1;7836
LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no;-1;7837
LATAMAirlines Mi equipaje NO LLEGO hace mas de 24 hs buscando mis bienes! Latam me hizo gastar USD150 para ir al;-1;7838
@LATAMAirlines necesito ayuda la aplicacion cerro mi vuelo.'               ;-1;7839
LATAMAirlines necesito reprogramar mi vuelo en la linea no atiende como puedo hacer'               ;-1;7840
LATAMAirlines no entiende! No entregan soluciones y nos obligan a perder los pasajes q no usamos x causa;-1;7841
LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!'               ;-1;7842
LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!'               ;-1;7843
@LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perdes plata y tiempo !!!'               ;-1;7844
LATAMAirlines te cobra 300 dolares para cambio de dias pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o COMPRAS UN PROBLEMA'               ;-1;7845
LatamIndignados @SERNAC Gracias a ustedes y aca los seguire apoyando en el reclamo de sus derechos. Ojala que nadie;-1;7846
LatamTRUCHOS @LATAM_ARG Pelea eterna porq no tienen solucion ellos dicen que todo lo hicieron por mi seguridad cual;-1;7847
@Lore_04905 @LATAM_CHI Pesima la atencion de LAN;-1;7848
Vale_dami @LATAM_ARG No quiero ni pensar en la seguridad aerea Por Dios que con gente tan inepta me cuesta pensar;-1;7849
Vale_dami @LATAM_ARG Todavia peleando con estos carteristas. ..'               ;-1;7850
Ahora de vuelta tambien atrasado @LATAM_CHI. Que respuesta tipo me van a dar ahora?'               ;-1;7851
Hasta cuando vamos a ser esclavos de los antojos de @LATAM_ARG y @LATAM_CHI? Verguenza la atencion y el servicio. #LatamArg #Estafa'               ;-1;7852
Jorge lo ilustra a la perfeccion Estos delincuentes no son confiables ni como empresa ni por su seguridad aerea. '               ;-1;7853
Les conte k @LATAM_CHI no me compensara x el dia perdido;-1;7854
Lo que ellos ponen como plazo no cuenta. 22 dias no es nada para una empresa a la que no le importan sus clientes. '               ;-1;7855
RT @gemidelc: @LATAM_CHI que pasa con mi reserva pagada;-1;7856
RT @GuillermoTapiaM: @LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discriminan;-1;7857
RT @juan_crespoL: Que mal servicio el de @LATAM_CHI en aeropuerto una vergüenza;-1;7858
RT @juanmaesposito: @LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad;-1;7859
RT @juanmaesposito: @LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no esta;-1;7860
RT @juanmaesposito: @LATAMAirlines Me cobraron 300 dolares por el cambio pero nada hicieron para compensar sus errores ! Deben devolverlos;-1;7861
RT @juanmaesposito: @LATAMAirlines Mi equipaje NO LLEGO hace mas de 24 hs buscando mis bienes! Latam me hizo gastar USD150 para ir al aerop\xe2\x80\xa6'               ;-1;7862
RT @juanmaesposito: @LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! N\xe2\x80\xa6'               ;-1;7863
RT @juanmaesposito: @LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO;-1;7864
RT @juanmaesposito: @LATAMAirlines te cobra 300 dolares para cambio de decada pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o\xe2\x80\xa6'               ;-1;7865
"1 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7866
"2 ""rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.""";-1;7867
"4 ""rt @valenmussuto: que raro un vuelo demorado de @latam_arg alguna vez tendran un servicio decente""";-1;7868
"6 ""rt @alemarinq: @latam_chi pesimo servicio estoy en iquique atrasan el vuelo y sin explicaciones. una falta de respeto""";-1;7869
"7 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7870
"8 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7871
"9 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7872
"10 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7873
"12 ""@latam_chi pesimo servicio estoy en iquique atrasan el vuelo y sin explicaciones. una falta de respeto""";-1;7874
"13 ""rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.""";-1;7875
"14 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7876
"15 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7877
"16 ""rt @hugogrisanti: el peor servicio al cliente @latam_chi ultimos.""";-1;7878
"17 ""el peor servicio al cliente @latam_chi ultimos.""";-1;7879
"18 ""que raro un vuelo demorado de @latam_arg alguna vez tendran un servicio decente""";-1;7880
"19 ""@latam_chi suspende un vuelo sin explicacion y no dan ninguna solucion. este el servicio?""";-1;7881
"20 ""@latam_ecu @romantisch_ @rescateanimalec @acbenalcazar @nerrabe demandalos por brutos y dar un asco de servicio""";-1;7882
"21 ""rt @cotetey: el servicio latam frankfurt a barajas estaba sobre vendido. atencion fue lo peor.tuvimos q pagar el vuelo 750 que llego hoy. y?""";-1;7883
"22 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7884
"23 ""el servicio latam frankfurt a barajas estaba sobre vendido. atencion fue lo peor.tuvimos q pagar el vuelo 750 que llego hoy. ya me desahogue""";-1;7885
"26 ""me consta el pesimo servicio de latam airlines. mi maleta la rompieron en 2 vuelos. el equipaje """"fragil"""" de un... https://t.co/pvlfkgn2re""";-1;7886
"27 ""@patav69 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe que pena y que negligencia lo de estas empresas confor? https://t.co/vdugnh1ygm""";-1;7887
"29 ""@latam airlines. pesimo servicio.cada vez peor..""";-1;7888
"30 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7889
"31 ""@latam_chi @mbpuig obvio que no son low cost. son careros y con pesimo servicio.""";-1;7890
"33 ""@mishochoa @latamairlines choli latam antes tenia buen servicio y de la nada se puso peor que tame <ed><u+00a0><u+00bd><ed><u+00b8><u+0092> hasta sus tar? https://t.co/vwhaokaash""";-1;7891
"34 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7892
"35 ""@iliannad7 hola te sugerimos que contactes a nuestro centro del servicio al cliente mañana https://t.co/7abyjsen4p para un mejor seguimiento""";-1;7893
"36 ""@gorilladario @rppnoticias no es el pais es el pesimo servicio en que ha devenido latam ya que ellos abusaron de s? https://t.co/eqawwuruvn""";-1;7894
"37 ""ustedes @latam_ecu deberian desaparecer. pesimo servicio les pasara factura y quebraran. ineptos!""";-1;7895
"38 ""por el caso de manu nunca volvere a viajar en @latam_ecu son un desastre de aerolinea. ineficientes incompetentes el peor servicio.""";-1;7896
"39 ""latam flexibilidad vuelos miami huracan . en chile mala atencion servicio comida los niños no tienen preferencia. revisar .""";-1;7897
"41 ""@latam_chi el asiento 16 l del vuelo la 890 del dia de ayer esta malo y no reclina soy pasajero frecuente y el servicio esta cada vez peor""";-1;7898
"42 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7899
"43 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7900
"44 ""rt @aldaen77: tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu #latamdevuelveamanuel https:/?""";-1;7901
"45 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7902
"46 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7903
"47 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7904
"48 ""rt @aldaen77: tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu #latamdevuelveamanuel https:/?""";-1;7905
"49 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7906
"50 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7907
"51 ""@latam_chi @deskonektado siempre son ajenos a su voluntad haganse cargo de su pesimo servicio las explicaciones no sirven""";-1;7908
"52 ""tipico de #lanchile ahora #latam se ve que no hay mejorado nada el servicio...#latamperdioamanu? https://t.co/tpj3rlxksi""";-1;7909
"54 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe no basta con el mal servicio que dan. ahora pierden a mascotas ? https://t.co/oveneomue4""";-1;7910
"57 ""@latamairlines aerolinea latam perdio su gato pesimo servicio deberian demandarlos por cientos de miles de millon? https://t.co/txwoj1pgjk""";-1;7911
"58 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe ahora manu tiene super poderes para salir de su contenedor ... vaya servicio""";-1;7912
"59 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7913
"62 ""rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?""";-1;7914
"64 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7915
"65 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe si no estan en condiciones d mantener un animal en buenas condic? https://t.co/xn3orqg60m""";-1;7916
"66 ""rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?""";-1;7917
"67 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7918
"68 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe esta aerolinea a decaido su servicio cada vez mas. hay retrasos ? https://t.co/ah8xsg4eeg""";-1;7919
"69 ""rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?""";-1;7920
"70 ""rt @carlitosjurado: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto ahor?""";-1;7921
"71 ""rt @ladydelasnieves: @wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del gati?""";-1;7922
"72 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7923
"73 ""por cierto no viajen con latam pesimo servicio.""";-1;7924
"74 ""rt @wcevallos38: @latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar mascotas en?""";-1;7925
"75 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7926
"76 ""@majingasxetto @mcdc_mcdc @latam_ecu @latamairlines definitivamente un pesimo servicio.""";-1;7927
"77 ""rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?""";-1;7928
"78 ""@wcevallos38 @latam_ecu @rescateanimalec @acbenalcazar @nerrabe tarifa alta y pesimo servicio. ojala la dueña del";-1;7929
"79 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe ni porque tienen la tarifa mas alta del mercado para llevar masc? https://t.co/klm1hjgsag""";-1;7930
"80 ""@latam_ecu su servicio empeora cada vez y no conforme con ello pierden al miembro de una familia indolentes #latamperdioamanu""";-1;7931
"81 ""@eluniversocom @latam_ecu las aerolineas pierden maletas cancelan o suspenden vuelos y el pasajero debe soportar e? https://t.co/bvadltnkbg""";-1;7932
"82 ""@latam_chi aun espero respuesta caso #6947714 pasaron + de 10 dias aun no tengo la compensacion del travel voucher!! indignante el servicio""";-1;7933
"83 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7934
"84 ""@latam_ecu @rescateanimalec @acbenalcazar @nerrabe una pena como ha cambiado el servicio vuelos retrasados y esto? https://t.co/uraa00ncvl""";-1;7935
"85 ""rt @carohernandezj: mal servicio postventa #latam hace 5 min podia cambiar un vuelo para x fecha. cndo quise hacerlo x web se bloqueo posib?""";-1;7936
"86 ""gracias por el """"excelente"""" servicio #latamperdioamanu @latam_ecu""";1;7937
"87 ""@latam_chi despues de 20 minutos de una conversacion telefonica con @latam_chi me cortan y no hay respuesta lejos? https://t.co/safiz3v1ja""";-1;7938
"88 ""rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?""";-1;7939
"89 ""@latam_ecu de paso que le entregan a la dueña del gato la jaula rota y embalada!! que hijos de puta del servicio al cliente que son!""";-1;7940
"91 ""@leobilanski minimo servicio el de @latam_arg . pero no en la tarifa""";-1;7941
"92 ""rt @virginiaportic: nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdi?""";-1;7942
"93 ""nunca viajen con @latam_ecu @latamairlines ahi pierden animales y no dan respuestas ­verguenza de servicio! #latamperdioamanu""";-1;7943
"94 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7944
"95 ""y ya esta mas que comprobado @latam_co tienen un mejor servicio y por lejos que @avianca.""";1;7945
"96 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7946
"97 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7947
"98 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7948
"99 ""@alexandrahorler @latam_per desde la fusion lan y tam la empresa ha mostrado su peor servicio""";-1;7949
"100 ""me muero. yo que pensaba que era un excelente servicio @latam_ecu https://t.co/lwfvuocgy5""";-1;7950
"101 ""rt @vaneconstanz0: @latam_chi un pesimo servicio desde las 12 de la noche que estan aplazando los vuelos por problemas tecnicos (en las ru?""";-1;7951
"102 ""rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?""";-1;7952
"103 ""rt @rangel_dm: q aerolinea tan perversa es @latam_co un servicio al cliente pesimo y mas cuando son lugares de mucha concurrencia por event?""";-1;7953
"104 ""rt @gabybustamantet: @latam_chi @patriciofuenz16 es terrible saber q """"las revisiones tecnicas adicionales"""" son comunes ahora en todos lo vu?""";-1;7954
"105 ""rt @bctcat: @eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona""";-1;7955
"106 ""rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?""";-1;7956
"107 ""por que sigo viajando por @latam_arg @latamairlines porque me tienen atrapado con las millas... pesimo servicio una vez mas""";-1;7957
"109 ""@dayana_amigo @latam_chi cada vez el servicio telefonico es malisimo y para que decir en las oficinas para todo tr? https://t.co/ckgyuscgks""";-1;7958
"111 ""rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?""";-1;7959
"112 ""rt @guggyandrade: buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con razon?""";-1;7960
"114 ""rt @le_majo: lamento muchisimo lo que te esta pasando debe ser horrible... @latam_ecu ha bajado muchisimo su calidad de servicio yo tambi?""";-1;7961
"115 ""latam esta de bajada pesimo servicio. que diferencia cuando era lan chile. https://t.co/7fjdel8xdz""";-1;7962
"116 ""los precios no bajan si el servicio @latam_arg de bsas a tuc avion sucio apoya cabeza roto personal ordinario ni comida ni tv #lowcost""";-1;7963
"117 ""@ziberiai y empresas como latam de servicio aceptable nivelan para abajo por ej ya no dan comida en cabotaje """"p? https://t.co/ibz1sg6srt""";-1;7964
"118 ""lamento muchisimo lo que te esta pasando debe ser horrible... @latam_ecu ha bajado muchisimo su calidad de servici? https://t.co/o1ltadvlxi""";-1;7965
"119 ""@el_telegrafo pesimo servicio @latam_ecu @latam_chi @latam_arg""";-1;7966
"120 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7967
"121 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7968
"123 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7969
"124 ""rt @daniela_gavica: @latam_ecu pesimo servicio sr pablo salazar uio en lugar de ayudar a los clientes da un mal trato. cuiden su servicio?""";-1;7970
"125 ""@latam_co por un pesimo servicio en central de reservas me hacen comprar un 2do tkt. #engaño""";-1;7971
"126 ""rt @bctcat: @eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona""";-1;7972
"127 ""rt @neveyanovich: @latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla #latamperdioamanu #lat?""";-1;7973
"128 ""@eluniversocom @latam_ecu @latamairlines el servicio de esta aerolinea es pesimo y maltratan a los clientes y nadie los sanciona""";-1;7974
"129 ""como han bajado la calidad de servicio @latam_ecu @latamairlines !! antiguamente su fortaleza el servicio hoy su gr? https://t.co/u5pcsu48zq""";-1;7975
"131 ""@latam_chi hace rato mande el vodigo por dm. van a pescar y hacerse responsable de su pauperrimo servicio???""";-1;7976
"132 ""@latam_per @latam_arg @latam_ecu imposible confiar en uds. su servicio al cliente es una pesadilla? https://t.co/ocmrjtpfvn""";-1;7977
"133 ""buenismo @latam_chi tratando de arreglar la cagada que son con tweets automaticos que verguenza este servicio con? https://t.co/mwelnqcrio""";-1;7978
"134 ""aerolinea de mierda !!basura de servicio siempre los he odiado ahora con esto los odio mas ! @latam_chi @latam_arg? https://t.co/9mepehwldr""";-1;7979
"135 ""@nabesca hola estamos para ayudarte y es importante prestarte un excelente servicio. si posees el numero de caso del pasajero afectado...""";-1;7980
"135 ""@nabesca hola estamos para ayudarte y es importante prestarte un excelente servicio. si posees el numero de caso del pasajero afectado...""";-1;7981
"139 ""@latam_arg servicio al cliente. eso no tienen. inepta compañia de cuarta""";-1;7982
"140 ""@latam_arg eso es la forma delicada de decir que no dan servicio de abordo. son impresentables.""";-1;7983
"147 ""rt @nicolas33688805: #latam que te ha pasado ?? un servicio pobre pobre vuelos cancelados falta de informacion un desastre!!!""";-1;7984
"150 ""rt @cattrudy: @nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad menos mal?""";-1;7985
"151 ""@latam_chi horrible servicio https://t.co/mam1zxxkia""";-1;7986
"152 ""@latam_chi entonces esa tarifa es solo x el asiento?? cual es el beneficio para mi? es un mal servicio el que entregan sin nivel de nada""";-1;7987
"153 ""rt @cattrudy: @nerrabe @rescateanimalec @latamairlines @acbenalcazar @latam_ecu @latam_per @zebrarecalde cuanta irresponsabilidad menos mal?""";-1;7988
